centre,param,point,TT,C0,ETF,LP,FC,beta,FRAC,K1,alpha,K2,UBAS,PM
0,TT,0,0.9528870316876024,0.7830468004687059,0.1258194278101801,0.6862497736841986,232.73481017085751,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,TT,1,0.971817350853202,0.7830468004687059,0.1258194278101801,0.6862497736841986,232.73481017085751,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,TT,2,0.9635572671029682,0.7830468004687059,0.1258194278101801,0.6862497736841986,232.73481017085751,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,TT,3,0.9688599396293789,0.7830468004687059,0.1258194278101801,0.6862497736841986,232.73481017085751,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,TT,4,0.9509935935256857,0.7830468004687059,0.1258194278101801,0.6862497736841986,232.73481017085751,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,TT,5,0.9728050912586581,0.7830468004687059,0.1258194278101801,0.6862497736841986,232.73481017085751,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,TT,6,0.9597553659510488,0.7830468004687059,0.1258194278101801,0.6862497736841986,232.73481017085751,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,TT,7,0.9760890789550417,0.7830468004687059,0.1258194278101801,0.6862497736841986,232.73481017085751,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,TT,8,0.9571357686763584,0.7830468004687059,0.1258194278101801,0.6862497736841986,232.73481017085751,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,TT,9,0.9735105334358197,0.7830468004687059,0.1258194278101801,0.6862497736841986,232.73481017085751,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,C0,0,0.9761253064587567,0.7844797684619955,0.1258194278101801,0.6862497736841986,232.73481017085751,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,C0,1,0.9761253064587567,0.7814511688030337,0.1258194278101801,0.6862497736841986,232.73481017085751,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,C0,2,0.9761253064587567,0.7867837883330109,0.1258194278101801,0.6862497736841986,232.73481017085751,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,C0,3,0.9761253064587567,0.7829360091440163,0.1258194278101801,0.6862497736841986,232.73481017085751,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,C0,4,0.9761253064587567,0.7857719139149193,0.1258194278101801,0.6862497736841986,232.73481017085751,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,C0,5,0.9761253064587567,0.7829395262446301,0.1258194278101801,0.6862497736841986,232.73481017085751,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,C0,6,0.9761253064587567,0.7856296572542072,0.1258194278101801,0.6862497736841986,232.73481017085751,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,C0,7,0.9761253064587567,0.7822299976702353,0.1258194278101801,0.6862497736841986,232.73481017085751,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,C0,8,0.9761253064587567,0.787395790857918,0.1258194278101801,0.6862497736841986,232.73481017085751,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,C0,9,0.9761253064587567,0.7839685084696781,0.1258194278101801,0.6862497736841986,232.73481017085751,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,ETF,0,0.9761253064587567,0.7830468004687059,0.12625281929167534,0.6862497736841986,232.73481017085751,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,ETF,1,0.9761253064587567,0.7830468004687059,0.12671171226517425,0.6862497736841986,232.73481017085751,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,ETF,2,0.9761253064587567,0.7830468004687059,0.12535174406116917,0.6862497736841986,232.73481017085751,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,ETF,3,0.9761253064587567,0.7830468004687059,0.1381550459478957,0.6862497736841986,232.73481017085751,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,ETF,4,0.9761253064587567,0.7830468004687059,0.12583613234829052,0.6862497736841986,232.73481017085751,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,ETF,5,0.9761253064587567,0.7830468004687059,0.14808666890802474,0.6862497736841986,232.73481017085751,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,ETF,6,0.9761253064587567,0.7830468004687059,0.1261313846308997,0.6862497736841986,232.73481017085751,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,ETF,7,0.9761253064587567,0.7830468004687059,0.13857269318706417,0.6862497736841986,232.73481017085751,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,ETF,8,0.9761253064587567,0.7830468004687059,0.12958667519003486,0.6862497736841986,232.73481017085751,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,ETF,9,0.9761253064587567,0.7830468004687059,0.12524033996326384,0.6862497736841986,232.73481017085751,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,LP,0,0.9761253064587567,0.7830468004687059,0.1258194278101801,0.6589809509937602,232.73481017085751,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,LP,1,0.9761253064587567,0.7830468004687059,0.1258194278101801,0.6743138761657654,232.73481017085751,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,LP,2,0.9761253064587567,0.7830468004687059,0.1258194278101801,0.6793426682603607,232.73481017085751,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,LP,3,0.9761253064587567,0.7830468004687059,0.1258194278101801,0.6786307511383941,232.73481017085751,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,LP,4,0.9761253064587567,0.7830468004687059,0.1258194278101801,0.678363231594683,232.73481017085751,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,LP,5,0.9761253064587567,0.7830468004687059,0.1258194278101801,0.6751107221831179,232.73481017085751,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,LP,6,0.9761253064587567,0.7830468004687059,0.1258194278101801,0.6928762653941248,232.73481017085751,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,LP,7,0.9761253064587567,0.7830468004687059,0.1258194278101801,0.6748552481851773,232.73481017085751,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,LP,8,0.9761253064587567,0.7830468004687059,0.1258194278101801,0.6793501245669702,232.73481017085751,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,LP,9,0.9761253064587567,0.7830468004687059,0.1258194278101801,0.6644651335559089,232.73481017085751,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,FC,0,0.9761253064587567,0.7830468004687059,0.1258194278101801,0.6862497736841986,236.20992644809712,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,FC,1,0.9761253064587567,0.7830468004687059,0.1258194278101801,0.6862497736841986,234.73114116460616,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,FC,2,0.9761253064587567,0.7830468004687059,0.1258194278101801,0.6862497736841986,230.29996223065254,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,FC,3,0.9761253064587567,0.7830468004687059,0.1258194278101801,0.6862497736841986,233.64447443755805,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,FC,4,0.9761253064587567,0.7830468004687059,0.1258194278101801,0.6862497736841986,235.86191133566618,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,FC,5,0.9761253064587567,0.7830468004687059,0.1258194278101801,0.6862497736841986,231.49719231647498,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,FC,6,0.9761253064587567,0.7830468004687059,0.1258194278101801,0.6862497736841986,231.2378179534813,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,FC,7,0.9761253064587567,0.7830468004687059,0.1258194278101801,0.6862497736841986,234.44437360958005,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,FC,8,0.9761253064587567,0.7830468004687059,0.1258194278101801,0.6862497736841986,233.09335931994963,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,FC,9,0.9761253064587567,0.7830468004687059,0.1258194278101801,0.6862497736841986,228.68419935794532,2.8748614799631675,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,beta,0,0.9761253064587567,0.7830468004687059,0.1258194278101801,0.6862497736841986,232.73481017085751,2.931511096458424,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,beta,1,0.9761253064587567,0.7830468004687059,0.1258194278101801,0.6862497736841986,232.73481017085751,2.836740315939008,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
0,beta,2,0.9761253064587567,0.7830468004687059,0.1258194278101801,0.6862497736841986,232.73481017085751,2.860165487709909,0.6394807401731896,0.05104362188204763,1.5997835059492234,0.021210284933428563,1.0358582896572917,0.9955645780475181
